17578,IIFL Dynamic Bond Fund-Reg(G),2,Debt : Dynamic Bond,The investment objective of the scheme is to generate income and long term gains by investing in a range of debt and money market instruments of various maturities. The scheme will seek to flexibly manage its investment across the maturity spectrum with a view to optimize the risk return proposition for the investors.
17588,ICICI Pru Dividend Yield Equity Fund(G),4,Equity : Multi Cap,"The investment objective of the Scheme is to provide medium to long term capital gains and/or dividend distribution by investing in a well diversified portfolio of predominantly equity and equity related instruments, which offer attractive dividend yield. However, there can be no assurance that the investment objective of the Scheme will be realized."
17625,DSPBR Low Duration Fund-Reg(G),3,Debt : Ultra Short Term,"The investment objective of the Scheme is to seek to generate returnS, commensurate with risk from a portfolio constituted of money market securities and/or debt securities. There is no assurance that the investment objective of the scheme will be realized."
17643,Reliance ETF Nifty 100,Unrated,Equity : ETFs,"The investment objective of the scheme is to provide investment returns that, before expenses, closely correspond to the total returns of the securities as represented by the CNX 100 Index, subject to tracking errors. However, there can be no assurance or guarantee that the investment objective of the Scheme will be achieved."
17816,HSBC Asia Pacific (Ex Japan) DYF-Reg(G),Unrated,Equity : International,"The primary investment objective of the Scheme is to provide long term capital appreciation by investing predominantly in units of HSBC Global Investment Funds (HGIF) Asia Pacific Ex Japan Equity High Dividend Fund (HEHDF). The Scheme may also invest a certain proportion of its corpus in money market instruments and / or units of liquid mutual fund schemes, in order to meet liquidity requirements from time to time.However, there is no assurance that the investment objective of the Scheme will be achieved."
17845,Indiabulls Gilt(G),Unrated,Debt : Long Term,"The Scheme seeks to generate income and capital appreciation by investing predominantly in sovereign securities issued by the Central Government (including Treasury Bills) and/or by State Governments, without any restriction on the maturity of the portfolio.However, there is no assurance that the investment objective of the Scheme will be realized and the Scheme does not assure or guarantee any returns"
19166,SBI Consumption Opp Fund-Reg(G),Unrated,Equity : Sector-FMCG,To provide the investor with the opportunity of long-term capital appreciation by investing in a diversified portfolio of equity and equity related securities in Consumption space.
19246,Reliance US Equity Opp Fund(G),Unrated,Equity : International,"The primary investment objective of Reliance US Equity Opportunities Fund is to provide long term capital appreciation to investors by primarily investing in equity and equity related securities of companies listed on recognized stock exchanges in the US and the secondary objective is to generate consistent returns by investing in debt and money market securities in India. However, there can be no assurance or guarantee that the investment objective of the scheme will be achieved."
19247,SBI Technology Opp Fund-Reg(G),Unrated,Equity : Sector-Tech,To provide the investor with the opportunity of long-term capital appreciation by investing in a diversified portfolio of equity and equity related securities in technology and technology related companies.
19248,HDFC FMP-XXIV-1919D-January 2013(1)(G),Unrated,Debt : FTP/FMP,The investment objective of the Plan(s) under the Scheme is to generate income through investments in Debt / Money Market Instruments and Government Securities maturing on or before the maturity date of the respective Plan(s).
19756,Quantum Liquid Fund-Reg(G),Unrated,Debt : Liquid,To provide optimal returns with low to moderate levels of risk and high liquidity through judicious investments in money market and debt instruments.
19759,Quantum Long Term Equity Value Fund-Reg(G),Unrated,Equity : Large Cap,To achieve long-term capital appreciation by investing primarily in shares of companies that will typically be included in the BSE 200 and are in a position to benefit from the anticipated growth and development of the Indian economy and its markets.
19878,Quantum Tax Saving Fund-Reg(G),Unrated,Equity : Tax Saving (ELSS),To achieve long-term capital appreciation by investing primarily in shares of companies that will typically be included in the BSE 200 index and are in a position to benefit from the anticipated growth and development of the Indian economy and its markets.
19904,Quantum Equity FoF Fund-Reg(G),Unrated,Equity : FoF,To generate long-term capital appreciation by investing in a portfolio of open-ended diversified equity schemes of mutual funds registered with SEBI. There can be no assurance of positive returns from following the stated investment strategy.
19955,LIC MF Banking & Financial Services Fund-Reg(G),Unrated,Equity : Sector-Financial Services,The investment objective of the scheme is to generate long-term capital appreciation for unit holders from a portfolio that in invested substantially in equity and equity related securities of companies engaged in banking and financial services sector. However there can be no assurance that the investment objective of the scheme will be achieved.
19961,Quantum Gold Saving Fund-Reg(G),Unrated,Gold : MFs,The investment objective of the scheme is to provide capital appreciation by predominantly investing in units of Quantum Gold Fund  Exchange Traded Fund (QGF)
